RD,TS_received,TS_sent,AK,RoundTrip,
4315535,4315559,2022-08-16_13-06-57-901967,4315562,24,
4320642,4320666,2022-08-16_13-07-03-141340,4320669,24,
4325783,4325807,2022-08-16_13-07-08-411083,4325811,24,
4330947,4330972,2022-08-16_13-07-13-702762,4330976,25,
4336055,4336080,2022-08-16_13-07-18-944092,4336084,25,
4341214,4341241,2022-08-16_13-07-24-236943,4341244,27,
4346367,4346393,2022-08-16_13-07-29-518507,4346396,26,
4351504,4351529,2022-08-16_13-07-34-786959,4351534,25,
4356651,4356680,2022-08-16_13-07-40-064817,4356683,29,
4361792,4361819,2022-08-16_13-07-45-336314,4361822,27,
4366942,4366968,2022-08-16_13-07-50-614784,4366971,26,
4372051,4372078,2022-08-16_13-07-55-851340,4372081,27,
4377188,4377214,2022-08-16_13-08-01-122741,4377217,26,
4382339,4382362,2022-08-16_13-08-06-402453,4382365,23,
4387459,
4392601,4392651,2022-08-16_13-08-16-950335,4392656,50,
4397757,4397780,2022-08-16_13-08-22-210886,4397784,23,
4402916,4408019,2022-08-16_13-08-27-710366,4408023,5103,
4408023,4408050,2022-08-16_13-08-32-740161,4408053,27,
4413161,4413188,2022-08-16_13-08-38-008844,4413191,27,
4418322,4418348,2022-08-16_13-08-43-301983,4418351,26,
4423463,4423486,2022-08-16_13-08-48-571764,4423491,23,
4428584,4428607,2022-08-16_13-08-53-822411,4428611,23,
4433726,4433753,2022-08-16_13-08-59-094419,4433756,27,
4438883,4438910,2022-08-16_13-09-04-383471,4438913,27,
4443991,4444014,2022-08-16_13-09-09-618213,4444018,23,
4449130,4449156,2022-08-16_13-09-14-889006,4449160,26,
4454273,4454298,2022-08-16_13-09-20-158429,4454302,25,
4459425,4459449,2022-08-16_13-09-25-441389,4459453,24,
4464551,4464604,2022-08-16_13-09-30-696756,4464607,53,
4469688,4469715,2022-08-16_13-09-35-962303,4469718,27,
4474837,4474865,2022-08-16_13-09-41-242772,4474869,28,
4479998,4485102,2022-08-16_13-09-46-562226,4485112,5104,
4485125,4485149,2022-08-16_13-09-51-794936,4485153,24,
4490220,4490248,2022-08-16_13-09-57-023062,4490252,28,
4495327,4495354,2022-08-16_13-10-02-256561,4495357,27,
4500435,4500460,2022-08-16_13-10-07-492620,4500463,25,
4505589,4505614,2022-08-16_13-10-12-777673,4505617,25,
4510734,4510758,2022-08-16_13-10-18-052770,4510762,24,
4515868,4515893,2022-08-16_13-10-23-314280,4515896,25,
4520971,4520994,2022-08-16_13-10-28-545499,4520997,23,
4526120,4526147,2022-08-16_13-10-33-828789,4526150,27,
4531227,4531252,2022-08-16_13-10-39-061900,4531255,25,
4536387,4536418,2022-08-16_13-10-44-352025,4536421,31,
4541540,4541572,2022-08-16_13-10-49-638843,4541575,32,
4546674,4546698,2022-08-16_13-10-54-899870,4546701,24,
4551781,4551805,2022-08-16_13-11-00-132806,4551809,24,
4556888,4556932,2022-08-16_13-11-05-389199,4556935,44,
4561997,4562027,2022-08-16_13-11-10-608181,4562031,30,
4567105,4567139,2022-08-16_13-11-15-857599,4567143,34,
4572213,4572238,2022-08-16_13-11-21-083748,4572241,25,
4577337,4577383,2022-08-16_13-11-26-350041,4577386,46,
4582447,4582470,2022-08-16_13-11-31-577416,4582474,23,
4587553,4587579,2022-08-16_13-11-36-810436,4587583,26,
4592661,4592690,2022-08-16_13-11-42-048407,4592694,29,
4597808,4597850,2022-08-16_13-11-47-336337,4597855,42,
4602915,4602939,2022-08-16_13-11-52-557097,4602942,24,
4608023,4613127,2022-08-16_13-11-57-954450,4613130,5104,
4613131,4613155,2022-08-16_13-12-03-031698,4613158,24,
4618239,4618263,2022-08-16_13-12-08-267738,4618266,24,
4623348,4623371,2022-08-16_13-12-13-506982,4623375,23,
4628454,4628479,2022-08-16_13-12-18-740001,4628482,25,
4633563,4633587,2022-08-16_13-12-23-977949,4633591,24,
4638672,4638695,2022-08-16_13-12-29-216775,4638699,23,
4643779,4643804,2022-08-16_13-12-34-450293,4643807,25,
4648901,4648927,2022-08-16_13-12-39-699765,4648930,26,
4654063,4654092,2022-08-16_13-12-44-993073,4654095,29,
4659214,4659263,2022-08-16_13-12-50-277137,4659266,49,
4664322,4664344,2022-08-16_13-12-55-505488,4664349,22,
4669472,4669498,2022-08-16_13-13-00-790839,4669502,26,
4674579,4674604,2022-08-16_13-13-06-023928,4674607,25,
4679689,4679725,2022-08-16_13-13-11-265380,4679729,36,
4684796,4684820,2022-08-16_13-13-16-499288,4684823,24,
4689929,4689968,2022-08-16_13-13-21-761740,4689972,39,
4695051,4695075,2022-08-16_13-13-27-011762,4695078,24,
4700158,4700181,2022-08-16_13-13-32-244889,4700184,23,
4705308,4705336,2022-08-16_13-13-37-525635,4705339,28,
4710425,4710447,2022-08-16_13-13-42-770473,4710451,22,
4715529,4715553,2022-08-16_13-13-48-004882,4715556,24,
4720681,4720705,2022-08-16_13-13-53-284588,4720709,24,
4725828,4725925,2022-08-16_13-13-58-635371,4725928,97,
4730945,4731016,2022-08-16_13-14-03-856315,4731019,71,
4736053,4736111,2022-08-16_13-14-09-078510,4736114,58,
4741196,4741219,2022-08-16_13-14-14-314745,4741224,23,
4746341,4746364,2022-08-16_13-14-19-588075,4746368,23,
4751436,4751511,2022-08-16_13-14-24-860081,4751517,75,
4756566,4756597,2022-08-16_13-14-30-078976,4756600,31,
4761654,4761700,2022-08-16_13-14-35-303949,4761706,46,
4766775,4766814,2022-08-16_13-14-40-539822,4766818,39,
4771884,4771910,2022-08-16_13-14-45-780093,4771915,26,
4776990,4777078,2022-08-16_13-14-51-070310,4777084,88,
4782131,4782153,2022-08-16_13-14-56-283565,4782156,22,
4787266,4787296,2022-08-16_13-15-01-548673,4787301,30,
4792388,
4797488,4802642,2022-08-16_13-15-12-389912,4802652,5154,
4802666,4802692,2022-08-16_13-15-17-340811,4802695,26,
4807753,4807800,2022-08-16_13-15-22-578715,4807803,47,
4812903,4812930,2022-08-16_13-15-27-838921,4812932,27,
4818023,4818048,2022-08-16_13-15-33-089857,4818051,25,
4823162,4823186,2022-08-16_13-15-38-357328,4823189,24,
4828321,4828348,2022-08-16_13-15-43-648864,4828351,27,
4833454,4833484,2022-08-16_13-15-48-918705,4833487,30,
4838590,4838614,2022-08-16_13-15-54-181597,4838617,24,
4843707,4843732,2022-08-16_13-15-59-425618,4843736,25,
4848865,4848895,2022-08-16_13-16-04-716955,4848898,30,
4853971,4853998,2022-08-16_13-16-09-951549,4854001,27,
4859109,4859131,2022-08-16_13-16-15-215518,4859134,22,
4864225,4864249,2022-08-16_13-16-20-459315,4864253,24,
4869368,4869395,2022-08-16_13-16-25-736655,4869398,27,
4874507,4874532,2022-08-16_13-16-31-005688,4874535,25,
4879639,4879665,2022-08-16_13-16-36-266844,4879668,26,
4884763,4884788,2022-08-16_13-16-41-518448,4884791,25,
4889918,4889957,2022-08-16_13-16-46-818954,4889960,39,
4895026,4900131,2022-08-16_13-16-52-151534,4900148,5105,
4900171,4900216,2022-08-16_13-16-57-333468,4900221,45,
4905265,4905304,2022-08-16_13-17-02-554589,4905308,39,
4910374,4910404,2022-08-16_13-17-07-778440,4910409,30,
4915473,4915497,2022-08-16_13-17-13-005379,4915500,24,
4920586,4920684,2022-08-16_13-17-18-321794,4920688,98,
4925688,4925712,2022-08-16_13-17-23-478810,4925716,24,
4930804,4930867,2022-08-16_13-17-28-766808,4930871,63,
4935917,4935962,2022-08-16_13-17-33-988965,4935966,45,
4941039,4941063,2022-08-16_13-17-39-217982,4941066,24,
4946146,4946170,2022-08-16_13-17-44-453561,4946174,24,
4951251,4951276,2022-08-16_13-17-49-685253,4951279,25,
4956384,4956440,2022-08-16_13-17-54-981282,4956444,56,
4961501,4961570,2022-08-16_13-18-00-241248,4961573,69,
4966628,4966652,2022-08-16_13-18-05-452373,4966655,24,
4971733,4971827,2022-08-16_13-18-10-752108,4971831,94,
4976848,4976915,2022-08-16_13-18-15-974034,4976919,67,
4981988,4982012,2022-08-16_13-18-21-202397,4982015,24,
4987091,4987114,2022-08-16_13-18-26-434747,4987118,23,
4992233,4992300,2022-08-16_13-18-31-746798,4992303,67,
4997359,4997389,2022-08-16_13-18-36-965820,4997393,30,
5002464,5002489,2022-08-16_13-18-42-196457,5002493,25,
5007565,5007589,2022-08-16_13-18-47-429206,5007592,24,
5012675,5012702,2022-08-16_13-18-52-668956,5012705,27,
5017782,5017806,2022-08-16_13-18-57-905153,5017810,24,
5022899,5022949,2022-08-16_13-19-03-180610,5022954,50,
5028014,5028043,2022-08-16_13-19-08-402571,5028046,29,
5033114,5033141,2022-08-16_13-19-13-626732,5033144,27,
5038228,5038252,2022-08-16_13-19-18-868356,5038256,24,
5043330,5043357,2022-08-16_13-19-24-101126,5043360,27,
5048470,
5053565,5053591,2022-08-16_13-19-34-600958,5053594,26,
5058729,5063849,2022-08-16_13-19-40-229108,5063853,5120,
5063854,5069003,2022-08-16_13-19-45-789320,5069007,5149,
5069007,5069032,2022-08-16_13-19-50-431937,5069035,25,
5074113,5074137,2022-08-16_13-19-55-665055,5074141,24,
5079263,5079287,2022-08-16_13-20-00-946065,5079290,24,
5084383,5084407,2022-08-16_13-20-06-198557,5084410,24,
5089538,5089564,2022-08-16_13-20-11-483565,5089567,26,
5094646,5094671,2022-08-16_13-20-16-722156,5094674,25,
5099754,5099780,2022-08-16_13-20-21-964090,5099784,26,
5104862,5104889,2022-08-16_13-20-27-197855,5104892,27,
5110014,5110038,2022-08-16_13-20-32-475469,5110042,24,
5115121,5115145,2022-08-16_13-20-37-710304,5115150,24,
5120229,5120254,2022-08-16_13-20-42-953069,5120257,25,
5125337,5125360,2022-08-16_13-20-48-189206,5125364,23,
5130487,5130513,2022-08-16_13-20-53-471339,5130517,26,
5135642,5135682,2022-08-16_13-20-58-770542,5135685,40,
5140797,5140822,2022-08-16_13-21-04-039921,5140825,25,
5145923,5145948,2022-08-16_13-21-09-296325,5145951,25,
5151068,5151090,2022-08-16_13-21-14-566867,5151093,22,
5156220,5156256,2022-08-16_13-21-19-864398,5156259,36,
5161328,5161367,2022-08-16_13-21-25-094351,5161371,39,
5166437,5166461,2022-08-16_13-21-30-332049,5166464,24,
5171555,5171578,2022-08-16_13-21-35-579090,5171581,23,
5176669,5176695,2022-08-16_13-21-40-825986,5176699,26,
5181815,5181839,2022-08-16_13-21-46-103690,5181842,24,
5186960,5186983,2022-08-16_13-21-51-376544,5186985,23,
5192110,5192135,2022-08-16_13-21-56-658233,5192139,25,
5197348,5197373,2022-08-16_13-22-02-029123,5197377,25,
5202486,5202517,2022-08-16_13-22-07-301967,5202521,31,
5207633,5207657,2022-08-16_13-22-12-579013,5207661,24,
5212761,5212785,2022-08-16_13-22-17-835992,5212789,24,
5217870,5217895,2022-08-16_13-22-23-073225,5217898,25,
5223037,5223062,2022-08-16_13-22-28-372517,5223066,25,
5228157,5228181,2022-08-16_13-22-33-619817,5228184,24,
5233313,5233337,2022-08-16_13-22-38-904819,5233341,24,
5238449,5238473,2022-08-16_13-22-44-168149,5238477,24,
5243584,5243608,2022-08-16_13-22-49-432750,5243611,24,
5248742,5248766,2022-08-16_13-22-54-720429,5248769,24,
5253888,5253911,2022-08-16_13-22-59-991825,5253916,23,
5259028,5259052,2022-08-16_13-23-05-264107,5259055,24,
5264136,5264159,2022-08-16_13-23-10-502549,5264163,23,
5269277,5269304,2022-08-16_13-23-15-774263,5269307,27,
5274422,5274449,2022-08-16_13-23-21-047169,5274453,27,
5279535,5279560,2022-08-16_13-23-26-293560,5279563,25,
5284684,5284711,2022-08-16_13-23-31-573685,5284715,27,
5289791,5289815,2022-08-16_13-23-36-810372,5289819,24,
5294899,5294922,2022-08-16_13-23-42-046180,5294925,23,
5300014,5300039,2022-08-16_13-23-47-293751,5300042,25,
5305148,5305174,2022-08-16_13-23-52-561690,5305177,26,
5310299,5310323,2022-08-16_13-23-57-841905,5310326,24,
5315445,5315476,2022-08-16_13-24-03-120482,5315480,31,
5320571,5320598,2022-08-16_13-24-08-375822,5320601,27,
5325680,5325703,2022-08-16_13-24-13-615843,5325706,23,
5330789,5330815,2022-08-16_13-24-18-853717,5330818,26,
5335924,5335948,2022-08-16_13-24-24-118481,5335953,24,
5341032,5341054,2022-08-16_13-24-29-357300,5341058,22,
5346173,5346196,2022-08-16_13-24-34-627723,5346200,23,
5351282,5351308,2022-08-16_13-24-39-866228,5351311,26,
5356424,5356446,2022-08-16_13-24-45-141395,5356449,22,
5361532,5361558,2022-08-16_13-24-50-380071,5361562,26,
5366640,5366667,2022-08-16_13-24-55-618196,5366670,27,
5371748,5371773,2022-08-16_13-25-00-853189,5371776,25,
5376900,5376942,2022-08-16_13-25-06-132797,5376945,42,
5382008,5382032,2022-08-16_13-25-11-369733,5382035,24,
5387117,5387143,2022-08-16_13-25-16-607883,5387146,26,
5392269,5392292,2022-08-16_13-25-21-887025,5392295,23,
5397375,5397402,2022-08-16_13-25-27-122014,5397405,27,
5402532,5402555,2022-08-16_13-25-32-410190,5402558,23,
5407700,5407725,2022-08-16_13-25-37-709067,5407728,25,
5412800,5412825,2022-08-16_13-25-42-937576,5412829,25,
5417955,5417979,2022-08-16_13-25-48-227490,5417983,24,
5423062,5423087,2022-08-16_13-25-53-464193,5423092,25,
5428173,5428200,2022-08-16_13-25-58-701779,5428203,27,
5433287,5433313,2022-08-16_13-26-03-945839,5433316,26,
5438405,5438431,2022-08-16_13-26-09-190202,5438435,26,
5443514,5443537,2022-08-16_13-26-14-426791,5443540,23,
5448621,5448644,2022-08-16_13-26-19-662813,5448647,23,
5453730,5453752,2022-08-16_13-26-24-900291,5453756,22,
5458837,5458861,2022-08-16_13-26-30-137688,5458864,24,
5463945,5463968,2022-08-16_13-26-35-371132,5463971,23,
5469067,5469093,2022-08-16_13-26-40-624797,5469096,26,
5474179,5474209,2022-08-16_13-26-45-866557,5474212,30,
5479286,5479314,2022-08-16_13-26-51-099575,5479317,28,
5484394,5484422,2022-08-16_13-26-56-336062,5484425,28,
5489503,5489532,2022-08-16_13-27-01-570048,5489535,29,
5494609,5494636,2022-08-16_13-27-06-805947,5494647,27,
5499718,5499741,2022-08-16_13-27-12-044655,5499745,23,
5504850,5504874,2022-08-16_13-27-17-302327,5504878,24,
5509961,5509987,2022-08-16_13-27-22-547768,5509990,26,
5515066,5515089,2022-08-16_13-27-27-777593,5515093,23,
5520219,5520244,2022-08-16_13-27-33-063149,5520247,25,
5525359,5525382,2022-08-16_13-27-38-328356,5525386,23,
5530495,5530519,2022-08-16_13-27-43-597007,5530522,24,
5535650,5535677,2022-08-16_13-27-48-882675,5535680,27,
5540759,5540784,2022-08-16_13-27-54-122136,5540787,25,
5545908,5545933,2022-08-16_13-27-59-397592,5545937,25,
5551053,5551079,2022-08-16_13-28-04-677091,5551083,26,
5556216,5556240,2022-08-16_13-28-09-967195,5556244,24,
5561349,5561376,2022-08-16_13-28-15-228797,5561379,27,
5566496,5566519,2022-08-16_13-28-20-501175,5566523,23,
5571612,5571640,2022-08-16_13-28-25-747686,5571643,28,
5576719,5576750,2022-08-16_13-28-30-984474,5576754,31,
5581833,5581857,2022-08-16_13-28-36-225765,5581860,24,
5586959,5586983,2022-08-16_13-28-41-479980,5586986,24,
5592096,5592119,2022-08-16_13-28-46-745443,5592122,23,
5597230,5597254,2022-08-16_13-28-52-010501,5597258,24,
5602374,5602402,2022-08-16_13-28-57-285702,5602406,28,
5607490,5607517,2022-08-16_13-29-02-530452,5607521,27,
5612619,5612643,2022-08-16_13-29-07-790584,5612646,24,
5617767,5617794,2022-08-16_13-29-13-070242,5617798,27,
5622927,5622951,2022-08-16_13-29-18-359767,5622955,24,
5628028,5628051,2022-08-16_13-29-23-585953,5628055,23,
5633135,5633165,2022-08-16_13-29-28-829207,5633169,30,
5638289,5638311,2022-08-16_13-29-34-109746,5638314,22,
5643402,5643428,2022-08-16_13-29-39-350610,5643431,26,
5648503,5648527,2022-08-16_13-29-44-581304,5648530,24,
5653612,5653636,2022-08-16_13-29-49-819633,5653641,24,
5658728,5658757,2022-08-16_13-29-55-069435,5658760,29,
5663885,5663962,2022-08-16_13-30-00-396606,5663968,77,
5668991,5669058,2022-08-16_13-30-05-612522,5669063,67,
5674098,5674136,2022-08-16_13-30-10-834662,5674140,38,
5679207,5679232,2022-08-16_13-30-16-059307,5679235,25,
5684316,5684343,2022-08-16_13-30-21-297622,5684347,27,
5689435,5689463,2022-08-16_13-30-26-549429,5689467,28,
5694587,5694625,2022-08-16_13-30-31-834303,5694631,38,
5699691,5699716,2022-08-16_13-30-37-062951,5699720,25,
5704799,5704824,2022-08-16_13-30-42-298230,5704827,25,
5709914,5709989,2022-08-16_13-30-47-597149,5709992,75,
5715024,5715090,2022-08-16_13-30-52-820007,5715093,66,
5720130,5720177,2022-08-16_13-30-58-042249,5720180,47,
5725240,5725268,2022-08-16_13-31-03-266578,5725271,28,
5730341,5730370,2022-08-16_13-31-08-494474,5730374,29,
5735506,5735530,2022-08-16_13-31-13-788841,5735533,24,
5740623,5740646,2022-08-16_13-31-19-036247,5740650,23,
5745726,5745750,2022-08-16_13-31-24-268718,5745753,24,
5750888,5750935,2022-08-16_13-31-29-584009,5750938,47,
5756021,5756045,2022-08-16_13-31-34-822732,5756048,24,
5761147,5761171,2022-08-16_13-31-40-077879,5761175,24,
5766260,5766316,2022-08-16_13-31-45-353989,5766320,56,
5771398,5776544,2022-08-16_13-31-50-599451,5776553,5146,
5776566,5776590,2022-08-16_13-31-55-887694,5776593,24,
5781723,5781802,2022-08-16_13-32-01-226986,5781805,79,
5786860,5786905,2022-08-16_13-32-06-451710,5786910,45,
5791946,5791980,2022-08-16_13-32-11-671543,5791984,34,
5797067,5797090,2022-08-16_13-32-16-908105,5797093,23,
5802252,5802275,2022-08-16_13-32-22-223898,5802278,23,
5807417,5807467,2022-08-16_13-32-27-545452,5807470,50,
5812562,5812588,2022-08-16_13-32-32-798220,5812593,26,
5817670,5817747,2022-08-16_13-32-38-087788,5817750,77,
5822787,5822849,2022-08-16_13-32-43-312988,5822854,62,
5827892,5827947,2022-08-16_13-32-48-546267,5827950,55,
5832993,5833023,2022-08-16_13-32-53-748590,5833026,30,
5838102,5838124,2022-08-16_13-32-58-985136,5838128,22,
5843210,5843233,2022-08-16_13-33-04-223812,5843238,23,
5848345,5848368,2022-08-16_13-33-09-492800,5848371,23,
5853453,5853501,2022-08-16_13-33-14-753013,5853504,48,
5858562,5858589,2022-08-16_13-33-19-972213,5858592,27,
5863671,5863698,2022-08-16_13-33-25-211144,5863702,27,
5868777,5868811,2022-08-16_13-33-30-450187,5868814,34,
5873885,5873909,2022-08-16_13-33-35-683450,5873913,24,
5878994,5879019,2022-08-16_13-33-40-919912,5879023,25,
5884116,5884143,2022-08-16_13-33-46-173559,5884146,27,
5889225,5889264,2022-08-16_13-33-51-426259,5889267,39,
5894332,5894356,2022-08-16_13-33-56-645098,5894360,24,
5899477,5904622,2022-08-16_13-34-01-922000,5904632,5145,
5904648,5904675,2022-08-16_13-34-07-223865,5904678,27,
5909752,5909775,2022-08-16_13-34-12-452116,5909778,23,
5914923,5914947,2022-08-16_13-34-17-753621,5914950,24,
5920031,5920054,2022-08-16_13-34-22-989206,5920058,23,
5925139,5925165,2022-08-16_13-34-28-230505,5925168,26,
5930254,5930279,2022-08-16_13-34-33-473281,5930282,25,
5935390,5935414,2022-08-16_13-34-38-735631,5935417,24,
5940524,5940550,2022-08-16_13-34-44-002332,5940554,26,
5945632,5945657,2022-08-16_13-34-49-245133,5945661,25,
5950776,5950800,2022-08-16_13-34-54-517038,5950803,24,
5955915,5955942,2022-08-16_13-34-59-786544,5955946,27,
5961056,5961079,2022-08-16_13-35-05-055602,5961083,23,
5966191,5966235,2022-08-16_13-35-10-345395,5966238,44,
5971323,5971348,2022-08-16_13-35-15-583341,5971351,25,
5976476,5976503,2022-08-16_13-35-20-869262,5976506,27,
5981621,5981648,2022-08-16_13-35-26-143193,5981652,27,
5986779,5986802,2022-08-16_13-35-31-432414,5986806,23,
5991918,5991949,2022-08-16_13-35-36-703274,5991952,31,
5997025,5997048,2022-08-16_13-35-41-936129,5997051,23,
6002139,6002164,2022-08-16_13-35-47-181847,6002168,25,
6007270,6007297,2022-08-16_13-35-52-441846,6007300,27,
6012413,6012437,2022-08-16_13-35-57-712230,6012441,24,
6017567,6017590,2022-08-16_13-36-02-995245,6017594,23,
6022701,6022724,2022-08-16_13-36-08-258988,6022727,23,
6027826,6027851,2022-08-16_13-36-13-516268,6027854,25,
6032963,6032987,2022-08-16_13-36-18-785735,6032991,24,
6038124,6038164,2022-08-16_13-36-24-077803,6038167,40,
6043264,6043289,2022-08-16_13-36-29-346537,6043293,25,
6048406,6048429,2022-08-16_13-36-34-617803,6048433,23,
6053514,6053542,2022-08-16_13-36-39-852242,6053545,28,
6058673,6058697,2022-08-16_13-36-45-143930,6058700,24,
6063781,6063815,2022-08-16_13-36-50-389420,6063819,34,
6068928,6068952,2022-08-16_13-36-55-657617,6068955,24,
6074056,6074080,2022-08-16_13-37-00-911727,6074085,24,
6079196,6079222,2022-08-16_13-37-06-178315,6079225,26,
6084350,6084374,2022-08-16_13-37-11-461815,6084377,24,
6089455,6089481,2022-08-16_13-37-16-698168,6089484,26,
6094564,6094587,2022-08-16_13-37-21-931868,6094591,23,
6099674,6099699,2022-08-16_13-37-27-172196,6099702,25,
6104812,6104836,2022-08-16_13-37-32-441668,6104839,24,
6109947,6109973,2022-08-16_13-37-37-708442,6109977,26,
6115101,6115134,2022-08-16_13-37-42-987249,6115137,33,
6120258,6120283,2022-08-16_13-37-48-279103,6120287,25,
6125368,6130519,2022-08-16_13-37-53-521180,6130528,5151,
6130542,6130566,2022-08-16_13-37-58-826122,6130570,24,
6135631,6135655,2022-08-16_13-38-04-046210,6135659,24,
6140737,6140766,2022-08-16_13-38-09-282250,6140770,29,
6145846,6145877,2022-08-16_13-38-14-522643,6145881,31,
6150954,6150979,2022-08-16_13-38-19-760365,6150982,25,
6156062,6156087,2022-08-16_13-38-24-995107,6156091,25,
6161177,6161205,2022-08-16_13-38-30-240011,6161208,28,
6166278,6166322,2022-08-16_13-38-35-490621,6166326,44,
6171386,6171411,2022-08-16_13-38-40-702953,6171414,25,
6176546,6176570,2022-08-16_13-38-45-994086,6176573,24,
6181694,6181722,2022-08-16_13-38-51-277572,6181725,28,
6186802,6186827,2022-08-16_13-38-56-516689,6186830,25,
6191911,6191936,2022-08-16_13-39-01-754914,6191939,25,
6197018,6197045,2022-08-16_13-39-06-989682,6197049,27,
6202126,6202158,2022-08-16_13-39-12-237534,6202161,32,
6207235,6207259,2022-08-16_13-39-17-466649,6207263,24,
6212342,6212371,2022-08-16_13-39-22-701833,6212374,29,
6217450,6217474,2022-08-16_13-39-27-938785,6217477,24,
6222558,6222584,2022-08-16_13-39-33-175549,6222587,26,
6227682,6227705,2022-08-16_13-39-38-430387,6227709,23,
6232788,6232820,2022-08-16_13-39-43-666856,6232823,32,
6237896,6237920,2022-08-16_13-39-48-904453,6237923,24,
6243069,6243108,2022-08-16_13-39-54-225889,6243112,39,
6248176,6248201,2022-08-16_13-39-59-441760,6248204,25,
6253322,6253348,2022-08-16_13-40-04-719170,6253351,26,
6258430,6258458,2022-08-16_13-40-09-957659,6258462,28,
6263574,6263621,2022-08-16_13-40-15-248460,6263624,47,
6268681,6268705,2022-08-16_13-40-20-461934,6268709,24,
6273833,6273860,2022-08-16_13-40-25-745880,6273863,27,
6278941,6278967,2022-08-16_13-40-30-985512,6278972,26,
6284049,6284091,2022-08-16_13-40-36-226850,6284094,42,
6289157,6289180,2022-08-16_13-40-41-456860,6289183,23,
6294265,6294294,2022-08-16_13-40-46-699102,6294297,29,
6299376,6299403,2022-08-16_13-40-51-937072,6299407,27,
6304533,6304577,2022-08-16_13-40-57-220988,6304581,44,
6309641,6309665,2022-08-16_13-41-02-456262,6309668,24,
6314749,6314773,2022-08-16_13-41-07-697685,6314777,24,
6319898,6319923,2022-08-16_13-41-12-977810,6319926,25,
6325006,6325035,2022-08-16_13-41-18-217052,6325039,29,
6330138,6330160,2022-08-16_13-41-23-475204,6330163,22,
6335287,6335313,2022-08-16_13-41-28-755168,6335317,26,
6340436,6340460,2022-08-16_13-41-34-035991,6340464,24,
6345596,6345653,2022-08-16_13-41-39-360275,6345656,57,
6350704,6350728,2022-08-16_13-41-44-565149,6350732,24,
6355812,6355839,2022-08-16_13-41-49-801550,6355842,27,
6360951,6360975,2022-08-16_13-41-55-068582,6360978,24,
6366062,6366089,2022-08-16_13-42-00-310745,6366092,27,
6371214,6371239,2022-08-16_13-42-05-591968,6371243,25,
6376368,6376403,2022-08-16_13-42-10-890562,6376406,35,
6381495,6381523,2022-08-16_13-42-16-136410,6381527,28,
6386637,6386661,2022-08-16_13-42-21-409301,6386664,24,
6391780,6391806,2022-08-16_13-42-26-680977,6391809,26,
6396899,6396926,2022-08-16_13-42-31-931821,6396930,27,
6402005,6402031,2022-08-16_13-42-37-164991,6402034,26,
6407138,6407163,2022-08-16_13-42-42-428928,6407166,25,
6412278,6412305,2022-08-16_13-42-47-699185,6412308,27,
6417429,6417496,2022-08-16_13-42-53-008348,6417500,67,
6422536,6422578,2022-08-16_13-42-58-231830,6422581,42,
6427646,6427671,2022-08-16_13-43-03-454667,6427674,25,
6432775,6432801,2022-08-16_13-43-08-712950,6432804,26,
6437934,6437961,2022-08-16_13-43-14-006580,6437964,27,
6443042,6443146,2022-08-16_13-43-19-324463,6443150,104,
6448187,6448244,2022-08-16_13-43-24-547073,6448249,57,
6453284,6453309,2022-08-16_13-43-29-747972,6453313,25,
6458409,6458454,2022-08-16_13-43-35-024229,6458457,45,
6463517,6463548,2022-08-16_13-43-40-242175,6463552,31,
6468631,6468657,2022-08-16_13-43-45-487224,6468662,26,
6473788,6473812,2022-08-16_13-43-50-776698,6473816,24,
6478950,6478975,2022-08-16_13-43-56-071503,6478979,25,
6484080,6484105,2022-08-16_13-44-01-335757,6484108,25,
6489207,6489232,2022-08-16_13-44-06-592467,6489235,25,
6494362,6494390,2022-08-16_13-44-11-878882,6494393,28,
6499483,6499578,2022-08-16_13-44-17-192935,6499583,95,
6504621,6504647,2022-08-16_13-44-22-404937,6504650,26,
6509722,6509750,2022-08-16_13-44-27-636632,6509754,28,
6514833,6514857,2022-08-16_13-44-32-877075,6514860,24,
6519950,6519975,2022-08-16_13-44-38-126795,6519978,25,