EA,EL,PI,PR,PG,TH,AX,AY,AZ,GX,GY,GZ,MX,MY,MZ,SA,SR,SF,HR,BI,left eye 1,left eye 2,right eye 1,right eye 2,response
0.243956452,-13807.74103,145674.3642,92590.52419,4599.716398,34.62814667,-0.184455154,-0.962298527,0.401737617,0.961480485,0.656708895,0.120067239,-5.746987952,-96.00401606,72.58099063,0.0002675,0.088889,11.98239222,68.81818182,910.3030303,0.4778401,0.406017068,0.47186413,0.416355995,5.0
0.244855626,-13828.6324,145694.8809,92584.55369,4579.231544,34.72104972,-0.183536013,-0.961244556,0.404653266,0.958257956,0.627067912,0.119531083,-5.877721943,-96.01172529,72.60134003,0.000671222,0.148148222,13.5193137,72.0,864.2857143,0.463117434,0.437455376,0.460319271,0.444323568,5.0
0.245821905,-13851.25586,145725.7179,92637.79655,4607.151631,34.77417834,-0.241325048,-0.970382409,0.343833652,0.711491396,0.539484674,0.24659127,-5.774378585,-97.0707457,71.22179732,0.000345667,0.155555667,15.85824355,67.1875,1217.5,0.434621378,0.487797588,0.433296137,0.474622035,-3.0
0.246518421,-13867.33615,145603.4122,92633.31599,4587.931079,34.79753219,-0.171218912,-0.921255181,0.476278497,1.387851036,0.856718383,-0.175918919,-4.623056995,-94.39378238,76.14637306,0.000368,0.142857143,14.23129149,58.03571429,1158.571429,0.467980216,0.63591676,0.47136647,0.641363454,3.0
0.246324542,-13862.86712,145374.3901,92576.51858,4506.130031,34.79888205,-0.144587326,-0.897183926,0.532573416,0.954313756,0.614844479,0.119608197,-4.216383308,-93.36939722,78.24265842,0.000254143,0.085714429,13.24565256,74.90625,800.0,0.430858099,0.581835975,0.442230312,0.573980246,4.0
0.247153286,-13881.91335,145555.5163,92612.90787,4555.641075,34.81991139,-0.147468451,-0.898024857,0.530527725,0.938977011,0.647160232,0.118649299,-4.198852772,-93.57361377,78.31548757,0.0002268,0.1333334,16.81990476,72.43478261,918.2608696,0.372630747,0.341659498,0.368340528,0.330211005,5.0
0.247714489,-13894.74337,145722.1655,92667.83597,4560.230216,34.8352654,-0.16707891,-0.903588235,0.516119082,0.918014347,0.597605755,0.145724505,-4.516499283,-94.23242468,77.6025825,0.000236125,0.116666625,17.50306667,69.26923077,1033.846154,0.277866505,0.431658228,0.269089716,0.389444819,-5.0
0.248046758,-13902.30737,145687.9065,92657.37122,4549.195683,34.84664286,-0.154664275,-0.902390244,0.522219512,0.950926829,0.613605755,0.109881997,-4.347202296,-93.89096126,77.93974175,0.0001622,0.0933334,12.81927619,68.26666667,934.6666667,0.517865427,0.381986138,0.512018425,0.372198891,5.0
0.248044899,-13902.2608,145866.9113,92726.43871,4591.916129,34.84319149,-0.148484751,-0.927672552,0.480396469,0.788258065,0.40673591,0.215280936,-3.902086677,-94.33226324,76.90850722,0.000514667,0.111111333,10.58802667,61.64705882,1468.235294,0.394856961,1.031108843,0.413230288,1.02901891,-3.0
0.248331055,-13908.76424,145483.5503,92674.217,4509.158837,34.83918519,-0.149973154,-0.937252796,0.463478747,0.960970917,0.673667416,0.094524941,-3.548098434,-94.54362416,76.6689038,0.0001605,0.066667,8.490349091,68.61904762,840.0,0.402339101,1.058029843,0.427209007,1.011193714,5.0
0.248992657,-13923.73563,145272.0665,92718.35081,4462.679435,34.83483333,-0.151240481,-0.939849699,0.458034068,0.94226506,0.619120724,0.118225053,-3.593186373,-94.54308617,76.51102204,0.000256833,0.088889,12.06292333,72.54166667,845.0,0.376906143,0.518376806,0.381839685,0.522484833,-5.0
0.249220104,-13928.84907,145448.6264,92803.36782,4487.806513,34.8234557,-0.150180077,-0.939049808,0.459900383,0.947229885,0.615518304,0.117236735,-3.61302682,-94.5651341,76.59195402,0.000182,0.116667,12.18898889,72.04347826,890.4347826,0.491867471,0.535390051,0.490892827,0.537581107,5.0
0.249912149,-13944.40237,145531.0,92848.40521,4490.236967,34.80252344,-0.146309693,-0.93779669,0.463276596,0.969864929,0.603485714,0.103865196,-3.482269504,-94.49408983,76.62174941,0.0004138,0.1066668,13.42936667,71.0,907.3684211,0.404898447,0.932637924,0.387369751,0.926657979,5.0
0.249997813,-13946.31978,145612.1228,92870.62572,4499.013436,34.8033038,-0.145250478,-0.937097514,0.464535373,0.948413002,0.618445946,0.114690428,-3.47418738,-94.43594646,76.59273423,0.0005225,0.066667,11.31659841,71.5,855.0,0.370515653,0.628584737,0.366989125,0.608382253,5.0
0.250341918,-13954.01333,145531.9739,92875.69431,4478.56872,34.79728346,-0.139432624,-0.936621749,0.467683215,0.962248227,0.598899522,0.096979487,-3.569739953,-94.36879433,76.60520095,0.000309333,0.111111,10.18797451,74.2,838.0,0.511189242,0.600541424,0.528838474,0.633163234,5.0
0.250461242,-13956.67893,145571.4716,92896.78673,4480.405213,34.79875781,-0.131125,-0.936139151,0.469825472,0.942691038,0.50022695,0.13275188,-3.514150943,-94.30424528,76.42924528,0.000167,0.088889,11.41407255,73.80952381,819.047619,0.498538625,0.490715911,0.505959984,0.505869373,-5.0
0.251102403,-13970.9389,145750.3666,92945.1785,4486.8119,34.80002532,-0.115933078,-0.935600382,0.473321224,0.956036398,0.579986564,0.117551793,-3.382409178,-94.3709369,76.09369025,0.000339333,0.100000333,12.77774921,70.90909091,952.7272727,0.463815222,0.558146369,0.469240769,0.559217729,-5.0
0.25163275,-13982.68127,145684.4739,92927.99289,4490.236967,34.79766142,-0.116338061,-0.935170213,0.474534279,0.945219858,0.619701671,0.117771357,-3.312056738,-94.54846336,76.14893617,0.000463167,0.077778,15.32879216,72.0,822.0,0.432876991,0.546923569,0.489606607,0.571377707,5.0
0.252302357,-13997.43176,145699.4621,92949.78199,4475.729858,34.79640625,-0.115865248,-0.935347518,0.474550827,0.93849409,0.617264916,0.115333333,-3.340425532,-94.35224586,76.1820331,0.000443333,0.088889,15.27506667,72.25,866.0,0.287557631,0.497456388,0.286428707,0.482509433,5.0
0.262961362,-14222.1897,145332.9002,92929.89443,4429.082534,34.86840127,-0.231908222,-0.924082218,0.455181644,0.963166348,1.293586538,0.247087302,-3.330783939,-96.21223709,77.66347992,0.0002565,0.0833335,10.67869683,65.77777778,1151.111111,0.307015192,0.577248316,0.306263433,0.558040355,5.0
0.264481424,-14252.76785,145107.6943,92909.54739,4395.7109,34.91989844,-0.273026005,-0.914335697,0.457565012,0.951501182,0.616646081,0.115660848,-3.349881797,-96.55082742,78.66903073,0.00020225,0.13333325,12.05115192,70.05,814.0,0.494281016,0.529151781,0.512033592,0.570065774,-5.0
0.26746231,-14311.55193,145085.5314,92876.38409,4380.568762,35.00426861,-0.284710088,-0.915179236,0.449233105,0.92831048,0.64553248,0.127554154,-3.389813908,-96.83055828,78.45837414,0.000450667,0.118518444,13.27905122,72.06382979,868.0851064,0.530452334,0.54878222,0.492587457,0.546329956,5.0
0.271600083,-14391.38391,144963.5139,92846.91528,4347.005556,35.11265438,-0.282828255,-0.913328255,0.454235457,0.935768698,0.62888424,0.115322581,-3.378116343,-96.7299169,78.47368421,0.0006582,0.1066666,13.34916552,72.68571429,825.1428571,0.741980917,0.236627054,0.740326822,0.273087748,-5.0
0.27535771,-14461.59807,145048.5547,92823.60394,4371.776882,35.21536686,-0.282083929,-0.913100893,0.455317857,0.932203571,0.622582883,0.116994264,-3.285714286,-96.71071429,78.50982143,0.000472714,0.095238286,10.03779037,72.90740741,825.9259259,0.432378514,0.390690101,0.411709936,0.385813656,-5.0
0.278608477,-14520.96272,145053.3942,92810.57842,4367.36259,35.30763507,-0.279756098,-0.914327116,0.454010043,0.939617816,0.617353957,0.117620061,-3.556671449,-95.7517934,78.33715925,0.000621333,0.088889,8.611544048,68.67857143,1007.142857,0.753546055,0.165348471,0.74866129,0.182025478,5.0
0.28119441,-14567.13249,144828.3221,92787.0026,4313.712987,35.33588362,-0.280089378,-0.912161917,0.458617876,0.93765544,0.616355007,0.124479339,-3.470207254,-95.80829016,78.55181347,0.000354167,0.100000167,12.46748085,74.63157895,795.7894737,0.507993438,0.78545981,0.512188856,0.795612905,-5.0
0.282966895,-14598.32602,144871.3129,92770.64683,4324.794626,35.32798101,-0.280852772,-0.914152964,0.453894837,0.924228407,0.636214971,0.128198783,-3.569789675,-95.77629063,78.33460803,0.000261667,0.088889,10.49628889,72.875,893.3333333,0.264831505,0.398854634,0.2549696,0.363654689,-5.0
0.284735287,-14629.00891,144787.8571,92803.18132,4307.686813,35.31114458,-0.288813528,-0.913855576,0.450140768,0.921003656,0.627143382,0.12913035,-3.65630713,-96.01828154,78.45155393,0.000153,0.111111,10.55522576,71.56,880.0,0.351424373,0.460416691,0.342052589,0.398580597,-5.0
0.286216553,-14654.45997,144730.4032,92816.14194,4292.945161,35.28144681,-0.287566613,-0.914078652,0.450449438,0.921083467,0.614601626,0.113651801,-3.64847512,-95.99678973,78.42536116,0.0003625,0.0833335,10.13308933,72.62068966,837.2413793,0.629631343,0.345997849,0.626401474,0.330834594,-5.0
0.287916111,-14683.29792,144634.0091,92790.45821,4268.492447,35.22429667,-0.288140704,-0.913918593,0.449822111,0.932844221,0.625210473,0.122594828,-3.668341709,-95.93266332,78.33366834,0.000454375,0.09166675,8.9675875,75.06,803.2,0.673139217,0.376458501,0.66920526,0.375402464,5.0
0.289624514,-14711.96418,144680.3855,92832.03222,4279.567319,35.17844867,-0.289548165,-0.915016055,0.446332569,0.913052813,0.627454965,0.120828087,-3.672018349,-96.07454128,78.31422018,0.0007732,0.1066666,10.69136286,75.02380952,812.3809524,0.586949986,0.595320521,0.583351886,0.586422648,-5.0
0.290706318,-14729.95559,144789.6229,92866.74576,4315.324153,35.14948252,-0.291961945,-0.914904863,0.444875264,0.928854123,0.613673729,0.123024444,-3.594080338,-96.2410148,78.34038055,0.0002122,0.12,10.81788421,72.69565217,838.2608696,0.441594088,0.418241353,0.437937297,0.411130355,5.0
0.292121385,-14753.25225,144692.1254,92846.63689,4286.878963,35.12367619,-0.290559541,-0.914423242,0.44697274,0.932815827,0.609976879,0.119036199,-3.589670014,-96.18220947,78.35007174,0.0002015,0.1666665,9.827143529,72.625,860.0,0.684196474,0.776602412,0.625197418,0.822902047,-5.0
0.2937111,-14779.1882,144781.9031,92869.42779,4311.241316,35.09501818,-0.29020438,-0.913655109,0.448158759,0.920687956,0.621202206,0.116764368,-3.545620438,-96.44343066,78.45437956,0.0003684,0.12,9.369536364,74.18518519,808.8888889,0.4999829,0.819169992,0.394335574,0.477147061,5.0
0.295270108,-14804.33252,144782.7495,92879.67941,4312.422505,35.07747552,-0.283295983,-0.913382664,0.45245666,0.959744186,0.59133121,0.090762332,-3.486257928,-96.45665962,78.4397463,0.000491,0.1,10.13414737,73.52941176,1014.117647,0.479132186,0.311143571,0.472706923,0.322849975,-5.0
0.296507197,-14824.10094,144810.9634,92875.24908,4312.554945,35.07927273,-0.28204936,-0.908797075,0.462630713,0.925102377,0.626068266,0.117619691,-3.409506399,-96.31078611,78.73491773,0.00021375,0.0833335,9.913206061,63.60869565,1041.73913,0.497456433,0.531217176,0.50128136,0.520714482,5.0
0.29875425,-14859.35955,144708.8116,92911.31401,4328.832528,35.08212766,-0.222022508,-0.843273312,0.515014469,-0.589723027,-1.231650485,1.129303987,-3.472491909,-95.53215434,80.0192926,0.0009622,0.1533334,10.49719867,74.44444444,900.7407407,0.443199958,0.506380363,0.435695175,0.503320108,5.0
0.309384306,-15020.42178,144206.1995,92828.31829,4255.325416,35.07855469,-0.334971698,-0.895129717,0.455188679,1.764275943,3.366754762,-1.674950617,-4.313679245,-97.38679245,79.09433962,0.000511333,0.103703667,26.00298235,60.18181818,1552.727273,0.279845842,0.363511833,0.270709791,0.340811631,-5.0
0.333909094,-15352.60306,144018.4748,92670.54698,4241.152685,35.04763889,-0.352207358,-0.905249164,0.423829431,0.932826087,0.719833893,0.098510638,-3.877926421,-97.98160535,78.59698997,0.000615667,0.133333333,9.350520833,73.85714286,877.1428571,0.760073767,0.398423246,0.758756082,0.452632293,-5.0
0.336810864,-15388.69739,143897.4773,92651.16303,4214.52605,35.09923204,-0.3530134,-0.904380235,0.424649916,0.9250067,0.62827027,0.124536542,-3.834170854,-97.93299832,78.59966499,0.000449667,0.111111333,7.94865,73.93103448,811.0344828,0.570565451,0.659140235,0.571877933,0.686409502,-5.0
0.339338671,-15419.63868,143918.6157,92648.0,4217.016097,35.14658667,-0.350269076,-0.905455823,0.424313253,0.935571429,0.590935484,0.124384289,-3.979919679,-97.91164659,78.38955823,0.001322,0.066667,7.056881667,72.31818182,896.3636364,0.310611951,0.389528737,0.302300161,0.378641535,-5.0
0.341623603,-15447.21698,143716.9789,92679.9501,4147.744722,35.19636076,-0.351751434,-0.900936902,0.432219885,0.91898088,0.616803059,0.11502994,-3.806883365,-97.9292543,78.6290631,6.3e-05,0.066667,4.817753968,71.56,851.2,0.613317708,0.496980507,0.608288363,0.506886545,5.0
0.344308266,-15479.13757,143161.0627,92609.02836,4009.880597,35.26259113,-0.351863095,-0.902202381,0.430517857,0.914355655,0.605747748,0.121487421,-3.855654762,-97.88988095,78.56845238,0.000366,0.088889,4.532362195,74.18181818,807.2727273,0.500108008,0.449920528,0.506393295,0.458091025,5.0
0.346602019,-15506.03926,143108.1267,92592.4357,3997.664107,35.30245223,-0.351309751,-0.901992352,0.431263862,0.918395793,0.632616123,0.114920732,-3.810707457,-97.88910134,78.58508604,0.000750667,0.066667,5.351177778,75.34615385,789.2307692,0.241912393,0.45387145,0.231906363,0.415582699,-5.0
0.348981197,-15533.54861,143295.7216,92616.09707,4058.514652,35.34903614,-0.351074954,-0.901892139,0.431546618,0.931369963,0.579642857,0.119232246,-3.853747715,-97.78976234,78.60511883,0.00026,0.111111333,8.450298485,78.53571429,772.8571429,0.560409093,0.368130002,0.559259802,0.385938019,-5.0
